request_id,variant,phase,layer,decode_step,immutable_remote_KV_bytes,private_remote_KV_bytes,active_gpu_KV_bytes,layer_GPU_KV_buffer_bytes,remote_total_KV_bytes
Fugue-asplos-request-02,F4,prefill,19,0,3541565440,291438592,0,9895936,3833004032
Fugue-asplos-request-02,F4,prefill,20,0,3541565440,301334528,0,9895936,3842899968
Fugue-asplos-request-02,F4,prefill,21,0,3541565440,311230464,0,9895936,3852795904
Fugue-asplos-request-02,F4,prefill,22,0,3541565440,321126400,0,9895936,3862691840
Fugue-asplos-request-02,F4,prefill,23,0,3541565440,331022336,0,9895936,3872587776
Fugue-asplos-request-02,F4,prefill,24,0,3541565440,340918272,0,9895936,3882483712
Fugue-asplos-request-02,F4,prefill,25,0,3541565440,350814208,0,9895936,3892379648
Fugue-asplos-request-02,F4,prefill,26,0,3541565440,360710144,0,9895936,3902275584
Fugue-asplos-request-02,F4,prefill,27,0,3541565440,370606080,0,9895936,3912171520
Fugue-asplos-request-02,F4,prefill,28,0,3541565440,380502016,0,9895936,3922067456
Fugue-asplos-request-02,F4,prefill,29,0,3541565440,390397952,0,9895936,3931963392
Fugue-asplos-request-02,F4,prefill,30,0,3541565440,400293888,0,9895936,3941859328
Fugue-asplos-request-02,F4,prefill,31,0,3541565440,410189824,0,9895936,3951755264
Fugue-asplos-request-02,F4,decode,all,1,3541565440,410714112,0,16384,3952279552
Fugue-asplos-request-02,F4,decode,all,2,3541565440,411238400,0,16384,3952803840
Fugue-asplos-request-02,F4,decode,all,3,3541565440,411762688,0,16384,3953328128
Fugue-asplos-request-02,F4,decode,all,4,3541565440,412286976,0,16384,3953852416
Fugue-asplos-request-02,F4,decode,all,5,3541565440,412811264,0,16384,3954376704
Fugue-asplos-request-02,F4,decode,all,6,3541565440,413335552,0,16384,3954900992
Fugue-asplos-request-02,F4,decode,all,7,3541565440,413859840,0,16384,3955425280
Fugue-asplos-request-02,F4,decode,all,8,3541565440,414384128,0,16384,3955949568
Fugue-asplos-request-02,F4,decode,all,9,3541565440,414908416,0,16384,3956473856
