request_id,variant,layer,attention_device,query_tokens,elapsed_s,energy_J,attention_service_s,common_GPU_s,selector_V_transfer_s,KV_stored_private_tokens
Fugue-asplos-request-02,F3,5,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,6,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,7,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,8,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,9,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,10,GPU,604,0.002040775061732541,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,11,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,12,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,13,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,14,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,15,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,16,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,17,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,18,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,19,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,20,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,21,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,22,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,23,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,24,GPU,604,0.0020407750617325443,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,25,GPU,604,0.0020407750617325374,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,26,GPU,604,0.0020407750617325304,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,27,GPU,604,0.0020407750617325304,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,28,GPU,604,0.0020407750617325304,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,29,GPU,604,0.0020407750617325304,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,30,GPU,604,0.0020407750617325304,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F3,31,GPU,604,0.0020407750617325304,0.15737157675776,0.0009352603063952456,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,0,GPU,3458,0.01048512833456996,0.82622452336256,0.004462158847496842,0.006022969487073118,0.0,3458
Fugue-asplos-request-02,F4,1,GPU,604,0.003115666706450488,0.28861718555392,0.0007793938530619122,0.0022435121067219082,9.276074666666667e-05,3458
Fugue-asplos-request-02,F4,2,PIM,604,0.0019563019491901177,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,3,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,4,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,5,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,6,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,7,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,8,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,9,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,10,PIM,604,0.0019563019491901194,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,11,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,12,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,13,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,14,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,15,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,16,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,17,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,18,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,19,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,20,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,21,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,22,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,23,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,24,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,25,PIM,604,0.0019563019491901368,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,26,PIM,604,0.00195630194919013,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,27,PIM,604,0.001956301949190109,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,28,PIM,604,0.001956301949190109,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,29,PIM,604,0.001956301949190109,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,30,PIM,604,0.001956301949190109,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
Fugue-asplos-request-02,F4,31,PIM,604,0.001956301949190109,0.1503133570545664,0.0008507871938528248,0.0011055147553372924,0.0,604
