model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,energy_prefill_nj,energy_decode_nj,prefill_time_s,decode_time_s,power_prefill_w,power_decode_w,power_overall_w,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
GPT-175B,reduce,8,wl_reduce.json,17,A4,34.48942533740846,44703763958542.94,95007671810.0,6710690.0,recompute,master-diff,pim,gpu,12053823403677.441,32642035832541.22,7904638294.406563,84315.06336354595,68.69950000059526,28.982571806726376,1.0635914081172498e-05,5.185790912113148,0.0009247668573926865,1231104.0,0.0,17,0,2755201449629.0015,41948562509354.195,8.090528971716223,26.39889636569224,340.54651547024224,1589.0271293261394,1296.1585622609848,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6710690.0
GPT-175B,reduce,8,wl_reduce.json,17,A4b,34.48942533740846,44703763958542.94,95007671810.0,6710690.0,recompute,master-diff,pim,gpu,12053823403677.441,32642035832541.22,7904638294.406563,84315.06336354595,68.69950000059526,28.982571806726376,1.0635914081172498e-05,5.185790912113148,0.0009247668573926865,1231104.0,0.0,17,0,2755201449629.0015,41948562509354.195,8.090528971716223,26.39889636569224,340.54651547024224,1589.0271293261394,1296.1585622609848,17,2,256.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6710690.0
GPT-175B,reduce,8,wl_reduce.json,17,A5,30.392460945498346,25419560972438.363,16572876290.0,8428226.0,recompute,master-diff,pim,pim,11818196961003.82,13599984989458.164,1378863307.2992954,159483.78221044052,91.47680000057444,26.832688283051667,1.0635914081172498e-05,3.498196047019644,0.0017492166902903874,812544.0,418560.0,1,16,8615729879690.435,16803831093645.076,7.428372055967936,22.96408888953041,1159.8409200261553,731.7438621005398,836.3771863694192,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8428226.0
GPT-175B,reduce,8,wl_reduce.json,17,A6,30.392460945498346,25419560972438.363,16572876290.0,8428226.0,recompute,master-diff,pim,dynamic,11818196961003.82,13599984989458.164,1378863307.2992954,159483.78221044052,91.47680000057444,26.832688283051667,1.0635914081172498e-05,3.498196047019644,0.0017492166902903874,812544.0,418560.0,1,16,8615729879690.435,16803831093645.076,7.428372055967936,22.96408888953041,1159.8409200261553,731.7438621005398,836.3771863694192,17,2,256.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,8428226.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A1,144.46590073300365,325492434572615.1,356878909440.0,22708032.0,no-reuse-physical,private,pim,gpu,66663863883929.0,258798878059289.5,29692325266.56549,159413.38398733994,,109.03007147172437,23.303125093716243,10.941359365436261,0.0017484445632076802,27995136.0,0.0,34,0,239139462310249.4,86352972110025.89,91.10266546672261,53.36323526628103,2624.9447377321876,1618.210958895708,2253.074482774851,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,22708032.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A2,361.10248096628527,38216123616806.86,47430550683648.0,64544.0,recompute,none,gpu,gpu,34269901799931.73,,3946221816879.654,,,203.00064535424985,,0.0,0.0,1281792.0,0.0,34,0,7073068401147.113,31143055215671.375,361.10248096628527,0.0,19.587426766551342,,105.83179465990695,34,4,16896.0,,,,,,dag,supervisor,,
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A3,63.3560301992815,91485667898272.61,196284025410.0,11290818.0,recompute,naive,pim,gpu,21683512659126.332,69785824356752.81,16330830914.124489,43534.06071198183,4813.942300018838,51.19064520708521,2.1271828162547484e-05,11.269909032387712,0.00047748118676794527,1281792.0,0.0,34,0,3086793018299.6475,88398874876978.67,9.465031250056924,53.890998949224574,326.1260250230112,1640.327264303766,1443.993059705785,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11290818.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A3a,63.10378430530342,91197401652155.31,196284025410.0,11290818.0,recompute,naive-mask,pim,gpu,21683512659126.332,69497558115541.94,16330830914.124489,43534.06071198183,719.6574999974675,51.19064520708521,2.1271828162547484e-05,11.22237737610683,0.00047748118676794527,1281792.0,0.0,34,0,3086793018299.6475,88110608631550.27,9.465031250056931,53.63875305524649,326.1260250230109,1642.6669825974268,1445.1970298790911,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11290818.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A3b,63.359176040817694,91612295975304.36,196284025410.0,16087746.0,recompute,naive,pim,gpu,21683512659126.332,69912452274722.85,16330830914.124489,203914.80029426952,4813.942300018838,51.19064520708521,2.1271828162547484e-05,11.27129581567764,0.0022365356974702374,1281792.0,0.0,34,0,3086793018299.6475,88525502961845.81,9.465031250056924,53.89414479076077,326.1260250230112,1642.5810875288626,1445.9199393042175,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,16087746.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A4,62.91954712853532,91315526106966.38,196284025410.0,15710274.0,recompute,master-diff,pim,gpu,21683512659126.332,69615682421315.516,16330830914.124489,193144.5403294832,216.21500000400823,51.19064520708521,2.1271828162547484e-05,11.061671397720454,0.0021184075829261866,1281792.0,0.0,34,0,3086793018299.6475,88228733092346.5,9.427563218804059,53.49198390973126,327.42214999341314,1649.3823306541437,1451.306156422618,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,15710274.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A4b,62.91954712853532,91315526106966.38,196284025410.0,15710274.0,recompute,master-diff,pim,gpu,21683512659126.332,69615682421315.516,16330830914.124489,193144.5403294832,216.21500000400823,51.19064520708521,2.1271828162547484e-05,11.061671397720454,0.0021184075829261866,1281792.0,0.0,34,0,3086793018299.6475,88228733092346.5,9.427563218804059,53.49198390973126,327.42214999341314,1649.3823306541437,1451.306156422618,34,4,16896.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,15710274.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A5,54.79039297735767,47500614333924.08,23633103426.0,17633250.0,recompute,master-diff,pim,pim,21400039914337.117,26098607869595.54,1966274205.0248115,277690.2663818299,256.48830000361585,48.5618422188497,2.1271828162547484e-05,6.133882346953107,0.0030457043466129946,812544.0,469248.0,1,33,9561344078889.176,37939270260904.41,8.16802402088482,46.622368956472855,1170.582267442135,813.7568105199656,866.9515174595277,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,17633250.0
GPT-175B,supervisor,8,wl_supervisor_D4.json,34,A6,54.79039297735767,47500614333924.08,23633103426.0,17633250.0,recompute,master-diff,pim,dynamic,21400039914337.117,26098607869595.54,1966274205.0248115,277690.2663818299,256.48830000361585,48.5618422188497,2.1271828162547484e-05,6.133882346953107,0.0030457043466129946,812544.0,469248.0,1,33,9561344078889.176,37939270260904.41,8.16802402088482,46.622368956472855,1170.582267442135,813.7568105199656,866.9515174595277,34,4,16896.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,17633250.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A1,333.39444031634537,463717496430014.4,965978357760.0,12625920.0,no-reuse-physical,private,pim,gpu,20083517979412.84,443613885923207.5,20092349842.05191,191876.8250854912,,99.23370925361915,188.2987617044143,42.63362355700497,0.008418013174210872,35665920.0,0.0,32,0,415830019463751.5,47887477020572.31,275.92078034228126,57.47365997406409,1507.0630742197527,833.2073691179977,1390.8975086387475,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12625920.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A2,627.0150966551969,14829023099998.21,123707798323200.0,46148.0,recompute,none,gpu,gpu,12255900894872.379,,2573122205122.375,,,214.65576891125727,,0.0,0.0,1824480.0,0.0,32,0,4321866709539.723,10507156390454.877,627.0150966551969,0.0,6.892763400107365,,23.650185105754908,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-33B,C-hi,8,wl_C64.json,32,A3,77.03274458484039,50001557469707.78,499957227552.0,7511852.0,recompute,naive,pim,gpu,4015343658017.009,45975814521343.305,10399110333.021994,101327.65190243277,77197.03659987172,31.616520122592807,0.00010844461416154819,39.88529465043955,0.004445443102628392,1824480.0,0.0,32,0,1688080169154.3408,48313477298441.52,18.500292616030734,58.53245196880965,91.24613346340254,825.4135214459571,649.094845824146,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A3a,73.29295435830136,50490949934696.71,499957227552.0,7511852.0,recompute,naive-mask,pim,gpu,4015343658017.009,46465207062939.81,10399110333.021994,101327.65190243277,747.5005999991857,31.616520122592807,0.00010844461416154819,39.96798122142077,0.004445443102628392,1824480.0,0.0,32,0,1688080169154.3408,48802869765009.445,18.500292616030734,54.792661742270624,91.24613346340254,890.6825880181641,688.8922731626518,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A3b,76.15982784256855,50015519463586.445,499957227552.0,11241452.0,recompute,naive,pim,gpu,4015343658017.009,45989776312793.4,10399110333.021994,305668.28294347925,77197.03659987172,31.616520122592807,0.00010844461416154819,39.003413082434804,0.013410267923367592,1824480.0,0.0,32,0,1688080169154.3408,48327439295370.98,18.500292616030734,57.65953522653781,91.24613346340254,838.1517316346362,656.7178640027194,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11241452.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A4,72.54932907045574,50505297880404.07,499957227552.0,11444972.0,recompute,master-diff,pim,gpu,4015343658017.009,46479554799708.516,10399110333.021994,311316.83078447153,304.79710000050414,31.616520122592807,0.00010844461416154819,39.23727847182568,0.013658080811225236,1824480.0,0.0,32,0,1688080169154.3408,48817217709313.57,18.455481268117275,54.093847802338466,91.46768619199219,902.4541550028765,696.1511364406448,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A4b,72.54932907045571,50505297880404.07,499957227552.0,11444972.0,recompute,master-diff,pim,gpu,4015343658017.009,46479554799708.516,10399110333.021994,311316.83078447153,304.79710000050414,31.616520122592807,0.00010844461416154819,39.23727847182568,0.013658080811225236,1824480.0,0.0,32,0,1688080169154.3408,48817217709313.57,18.455481268117275,54.09384780233844,91.46768619199219,902.454155002877,696.151136440645,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A5,54.39020819187669,24655037973395.35,51680419872.0,14839352.0,recompute,master-diff,pim,pim,3604614649930.542,21049347736197.62,1074952733.365493,633091.5861179904,399.75430000087,24.97451567480731,0.00010844461416154819,29.1955533016174,0.027774971312250613,999360.0,825120.0,1,31,12536984365320.752,12118053604980.344,27.574907162694068,26.81530102918262,454.6519156474973,451.9081695854348,453.2992020625809,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14839352.0
LLAMA-33B,C-hi,8,wl_C64.json,32,A6,54.39020819187669,24655037973395.35,51680419872.0,14839352.0,recompute,master-diff,pim,dynamic,3604614649930.542,21049347736197.62,1074952733.365493,633091.5861179904,399.75430000087,24.97451567480731,0.00010844461416154819,29.1955533016174,0.027774971312250613,999360.0,825120.0,1,31,12536984365320.752,12118053604980.344,27.574907162694068,26.81530102918262,454.6519156474973,451.9081695854348,453.2992020625809,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,14839352.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A1,81.80140910651063,74595324412250.77,337839390720.0,12625920.0,no-reuse-physical,private,pim,gpu,8363571775200.433,66224725378288.73,7027059326.915827,191876.8250854912,,43.58714818064857,23.06071116555802,14.019000423031422,0.008418013174210872,12072960.0,0.0,32,0,56222721344695.07,18372603064205.164,52.94237217749587,28.859036929014763,1061.9607515167893,636.6325774971866,911.9075725837791,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12625920.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A2,225.40921662333,6609608231010.771,42991941058560.0,46148.0,recompute,none,gpu,gpu,5715375856992.81,,894232374017.9607,,,82.10274642816319,,0.0,0.0,718560.0,0.0,32,0,1433022483117.3562,5176585747893.458,225.40921662333,0.0,6.3574263048525115,,29.322706187545805,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-33B,C-lo,8,wl_C16.json,32,A3,34.52979254618462,19089668150236.43,183434051616.0,7511852.0,recompute,naive,pim,gpu,2871162656148.3877,16214689941092.51,3815428273.4359813,101326.81631843279,23250.642699984433,18.65402936810111,0.00010844461416154819,14.097230353795952,0.004445406443917166,718560.0,0.0,32,0,537262334992.96106,18552405815173.02,4.450691701093375,30.079100845091247,120.71434533669789,616.7872474220145,552.8463029340078,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A3a,33.19806679593993,19210364939082.09,183434051616.0,7511852.0,recompute,naive-mask,pim,gpu,2871162656148.3877,16335386752576.502,3815428273.4359813,101326.81631843279,745.1962999991188,18.65402936810111,0.00010844461416154819,13.890776924112792,0.004445406443917166,718560.0,0.0,32,0,537262334992.96106,18673102603983.055,4.450691701093375,28.747375094846554,120.71434533669789,649.558526382832,578.6591447376534,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A3b,33.840190943978165,19103630148839.71,183434051616.0,11241452.0,recompute,naive,pim,gpu,2871162656148.3877,16228651735072.434,3815428273.4359813,305667.44735947903,23250.642699984433,18.65402936810111,0.00010844461416154819,13.39866392687191,0.013410231264656387,718560.0,0.0,32,0,537262334992.96106,18566367811840.574,4.450691701092835,29.38949924288533,120.71434533671254,631.7347450666468,564.52489232302,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11241452.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A4,32.857749634916594,19224712885108.848,183434051616.0,11444972.0,recompute,master-diff,pim,gpu,2871162656148.3877,16349734488759.049,3815428273.4359813,311315.99520047137,299.0373000004571,18.65402936810111,0.00010844461416154819,13.563555080007864,0.01365804415251403,718560.0,0.0,32,0,537262334992.96106,18687450548481.293,4.4353105530840224,28.42243908183257,121.13296883335131,657.4893342079915,585.0891524439497,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A4b,32.85774963491659,19224712885108.848,183434051616.0,11444972.0,recompute,master-diff,pim,gpu,2871162656148.3877,16349734488759.049,3815428273.4359813,311315.99520047137,299.0373000004571,18.65402936810111,0.00010844461416154819,13.563555080007864,0.01365804415251403,718560.0,0.0,32,0,537262334992.96106,18687450548481.293,4.4353105530840224,28.422439081832565,121.13296883335131,657.4893342079916,585.0891524439498,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A5,26.731068574494156,10687883890250.676,32051052576.0,13318712.0,recompute,master-diff,pim,pim,2776034202267.333,7911182536211.415,666661893.6020515,489183.1317133231,336.7836000006564,17.12604875085535,0.00010844461416154819,9.459773937125954,0.021461424773131163,262080.0,456480.0,1,31,2983394860611.1465,7704489028230.467,6.270778223402628,20.46029035109153,475.76150109679804,376.558147319715,399.83002776210293,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,13318712.0
LLAMA-33B,C-lo,8,wl_C16.json,32,A6,26.731068574494156,10687883890250.676,32051052576.0,13318712.0,recompute,master-diff,pim,dynamic,2776034202267.333,7911182536211.415,666661893.6020515,489183.1317133231,336.7836000006564,17.12604875085535,0.00010844461416154819,9.459773937125954,0.021461424773131163,262080.0,456480.0,1,31,2983394860611.1465,7704489028230.467,6.270778223402628,20.46029035109153,475.76150109679804,376.558147319715,399.83002776210293,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,13318712.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A1,331.9359695941084,392118808294908.4,1192584806400.0,25251840.0,no-reuse-physical,private,pim,gpu,26401559630335.5,365692442537935.25,24805763974.639145,383753.65017447557,,132.74331046498764,144.57452166403175,50.626018712251266,0.016836026348295525,43560960.0,0.0,64,0,329855534063254.4,62263274231956.055,251.6298778711017,80.30609172300672,1310.8758659900634,775.3244230427215,1181.3085782007643,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,25251840.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A2,794.0255243242792,20043997438912.926,155769467043840.0,92356.0,recompute,none,gpu,gpu,16803992524397.232,,3240004914511.5493,,,274.7939675114904,,0.0,0.0,2217120.0,0.0,64,0,5082099973272.297,14961897465636.46,794.0255243242792,0.0,6.400423938005263,,25.24351777730382,64,4,24576.0,,,,,,dag,supervisor,,
LLAMA-33B,D-hi,8,wl_D4.json,64,A3,104.5382429798447,65220703083227.516,643707691104.0,15038316.0,recompute,naive,pim,gpu,6498408965276.452,58708904667948.73,13389119974.609661,202655.02636609046,124015.64549988919,44.89840954070524,0.00021688922831765268,51.28425109212232,0.008890874033432689,2217120.0,0.0,64,0,1836412539128.1975,63384290543279.12,17.442227980279448,87.09601499956526,105.28543378772966,727.7519016638764,623.8932396807384,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,15038316.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A3a,98.7645247840256,65930472271493.4,643707691104.0,15038316.0,recompute,naive-mask,pim,gpu,6498408965276.452,59418673978768.58,13389119974.609661,202655.02636609046,2051.6647000294106,44.89840954070524,0.00021688922831765268,51.60873193310046,0.008890874033432689,2217120.0,0.0,64,0,1836412539128.1975,64094059729405.76,17.442227980279448,81.32229680374616,105.28543378772966,788.1486658460097,667.5521642580429,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,15038316.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A3b,102.22588643502307,65253190624097.09,643707691104.0,25403436.0,recompute,naive,pim,gpu,6498408965276.452,58741391735384.62,13389119974.609661,678125.9537610414,124015.64549988919,44.89840954070524,0.00021688922831765268,48.95103470867621,0.029750717468949472,2217120.0,0.0,64,0,1836412539128.1975,63416778082843.16,17.442227980279448,84.78365845474363,105.28543378772966,747.9835057683218,638.3235489532624,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,25403436.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A4,96.94384617831564,65964117643023.75,643707691104.0,26042796.0,recompute,master-diff,pim,gpu,6498408965276.452,59452318861670.65,13389119974.609661,695071.5972609167,799.4921000068999,44.89840954070524,0.00021688922831765268,49.82905869216262,0.030494156133287303,2217120.0,0.0,64,0,1836412539128.1975,64127705110262.93,17.38631339858219,79.55753277973345,105.62403294064356,806.0544724006181,680.4363581953547,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,26042796.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A4b,96.94384617831564,65964117643023.75,643707691104.0,26042796.0,recompute,master-diff,pim,gpu,6498408965276.452,59452318861670.65,13389119974.609661,695071.5972609167,799.4921000068999,44.89840954070524,0.00021688922831765268,49.82905869216262,0.030494156133287303,2217120.0,0.0,64,0,1836412539128.1975,64127705110262.93,17.38631339858219,79.55753277973345,105.62403294064356,806.0544724006181,680.4363581953547,64,4,24576.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,26042796.0
