model,config,k,rung,tier,start_s,end_s,duration_s,requests,prefill_end_s,first_token_s,prefill_s,decode_s
GPT-13B,pipeline,8,A2,2,14.214891320266425,20.760221701884188,6.545330381617763,1,20.760221701884188,0.0,6.545330381617763,0.0
GPT-13B,pipeline,8,A2,3,20.760221701884188,27.447324021614957,6.687102319730769,1,27.447324021614957,0.0,6.687102319730769,0.0
GPT-13B,pipeline,8,A3,0,0.0,3.2532821636288842,3.2532821636288842,1,1.4773064012186021,1.4842420618717933,1.4773064012186021,1.775975762410282
GPT-13B,pipeline,8,A3,1,3.2532821636288842,5.072936608178146,1.8196544445492622,1,3.28176863036022,3.2887645660947995,0.028486466731335813,1.7911679778179264
GPT-13B,pipeline,8,A3,2,5.072936608178146,6.900850313651218,1.8279137054730716,1,5.102059761744683,5.109085473159317,0.029123153566536608,1.798790551906535
GPT-13B,pipeline,8,A3,3,6.900850313651218,8.736972080029085,1.8361217663778673,1,6.930610154052955,6.937665441147592,0.02975984040173696,1.8063619259761303
GPT-13B,pipeline,8,A3a,0,0.0,3.2532821636288842,3.2532821636288842,1,1.4773064012186021,1.4842420618717933,1.4773064012186021,1.775975762410282
GPT-13B,pipeline,8,A3a,1,3.2532821636288842,5.072765213618966,1.8194830499900814,1,3.28176863036022,3.2887629660947915,0.028486466731335813,1.7909965832587456
GPT-13B,pipeline,8,A3a,2,5.072765213618966,6.900507524534682,1.827742310915716,1,5.101888367185502,5.108912478600146,0.029123153566536608,1.7986191573491794
GPT-13B,pipeline,8,A3a,3,6.900507524534682,8.736509096352023,1.8360015718173415,1,6.930267364936419,6.937321252031082,0.02975984040173696,1.8062417314156045
GPT-13B,pipeline,8,A3b,0,0.0,3.229435258986328,3.229435258986328,1,1.4773064012186021,1.4841489243193762,1.4773064012186021,1.7521288577677259
GPT-13B,pipeline,8,A3b,1,3.229435258986328,5.025181771067886,1.7957465120815579,1,3.257921725717664,3.264824277819701,0.028486466731335813,1.767260045350222
GPT-13B,pipeline,8,A3b,2,5.025181771067886,6.829124547594489,1.8039427765266032,1,5.0543049246344225,5.061237006336611,0.029123153566536608,1.7748196229600666
GPT-13B,pipeline,8,A3b,3,6.829124547594489,8.64121238851522,1.8120878409207304,1,6.858884387996226,6.865845799298355,0.02975984040173696,1.7823280005189934
GPT-13B,pipeline,8,A4,0,0.0,3.2287430698072663,3.2287430698072663,1,1.476877373006798,1.483718868135025,1.476877373006798,1.7518656968004682
GPT-13B,pipeline,8,A4,1,3.2287430698072663,5.023661310553934,1.794918240746668,1,3.256787937557007,3.263688056420256,0.028044867749740465,1.7668733729969275
GPT-13B,pipeline,8,A4,2,5.023661310553934,6.826916439464142,1.803255128910208,1,5.052329888860228,5.059260137323523,0.0286685783062941,1.7745865506039138
GPT-13B,pipeline,8,A4,3,6.826916439464142,8.638304936534922,1.81138849707078,1,6.8562087283269895,6.863168311390322,0.029292288862847293,1.7820962082079328
GPT-13B,pipeline,8,A4b,0,0.0,3.228522650289512,3.228522650289512,1,1.476877373006798,1.4837180071213025,1.476877373006798,1.7516452772827138
GPT-13B,pipeline,8,A4b,1,3.228522650289512,5.0232204715356685,1.7946978212461566,1,3.2565675180392524,3.2634667758887703,0.028044867749740465,1.7666529534964162
GPT-13B,pipeline,8,A4b,2,5.0232204715356685,6.826255180938661,1.8030347094029926,1,5.051889049841963,5.058818437291562,0.0286685783062941,1.7743661310966985
GPT-13B,pipeline,8,A4b,3,6.826255180938661,8.637423258481856,1.8111680775431953,1,6.855547469801508,6.862506191851074,0.029292288862847293,1.781875788680348
GPT-13B,pipeline,8,A5,0,0.0,3.228522650289512,3.228522650289512,1,1.476877373006798,1.4837180071213025,1.476877373006798,1.7516452772827138
GPT-13B,pipeline,8,A5,1,3.228522650289512,5.007453828761168,1.7789311784716562,1,3.2408008752650694,3.2477001331145874,0.012278224975557528,1.7666529534960986
GPT-13B,pipeline,8,A5,2,5.007453828761168,6.794238035713622,1.7867842069524542,1,5.019871904616924,5.026801292066523,0.012418075855755717,1.7743661310966985
GPT-13B,pipeline,8,A5,3,6.794238035713622,8.588669366130341,1.7944313304167192,1,6.806793577449308,6.813752299498874,0.012555541735685516,1.7818757886810337
GPT-13B,pipeline,8,A6,0,0.0,3.228522650289512,3.228522650289512,1,1.476877373006798,1.4837180071213025,1.476877373006798,1.7516452772827138
GPT-13B,pipeline,8,A6,1,3.228522650289512,5.007453828761168,1.7789311784716562,1,3.2408008752650694,3.2477001331145874,0.012278224975557528,1.7666529534960986
GPT-13B,pipeline,8,A6,2,5.007453828761168,6.794238035713622,1.7867842069524542,1,5.019871904616924,5.026801292066523,0.012418075855755717,1.7743661310966985
GPT-13B,pipeline,8,A6,3,6.794238035713622,8.588669366130341,1.7944313304167192,1,6.806793577449308,6.813752299498874,0.012555541735685516,1.7818757886810337
GPT-13B,private,8,A1,0,0.0,23.390383491906423,23.390383491906423,16,16.22867144261446,16.256619196306847,16.22867144261446,7.161712049291964
GPT-13B,private,8,A1,1,23.390383491906423,61.732651855971476,38.34226836406505,16,52.63568794830308,52.67119527956725,29.245304456396656,9.096963907668396
GPT-13B,private,8,A2,0,0.0,103.29219089900754,103.29219089900754,16,103.29219089900754,24.70319702627031,103.29219089900754,0.0
GPT-13B,private,8,A2,1,103.29219089900754,252.11954795558526,148.82735705657774,16,252.11954795558526,0.0,148.82735705657774,0.0
GPT-13B,private,8,A3,0,0.0,31.94342173697582,31.94342173697582,16,24.39075809841941,24.42023275613576,24.39075809841941,7.55266363855641
GPT-13B,private,8,A3,1,31.94342173697582,75.68484098935153,43.74141925237571,16,65.84785549752074,65.88590761140439,33.90443376054492,9.836985491830788
GPT-13B,private,8,A3a,0,0.0,31.94342173697582,31.94342173697582,16,24.39075809841941,24.42023275613576,24.39075809841941,7.55266363855641
GPT-13B,private,8,A3a,1,31.94342173697582,75.53449036581117,43.591068628835345,16,65.84785549752074,65.88566598035217,33.90443376054492,9.686634868290426
GPT-13B,private,8,A3b,0,0.0,31.56287920559184,31.56287920559184,16,24.39075809841941,24.418746492572268,24.39075809841941,7.17212110717243
GPT-13B,private,8,A3b,1,31.56287920559184,74.84163968078111,43.27876047518927,16,65.46731296613757,65.50370809234349,33.90443376054573,9.374326714643544
GPT-13B,private,8,A4,0,0.0,31.551755541826275,31.551755541826275,16,24.38389364702659,24.411865403631115,24.38389364702659,7.167861894799685
GPT-13B,private,8,A4,1,31.551755541826275,74.65208358313609,43.100328041309815,16,65.4460519902166,65.48198534222392,33.89429644839033,9.206031592919487
GPT-13B,private,8,A4b,0,0.0,31.548228828127172,31.548228828127172,16,24.38389364702659,24.411851627405728,24.38389364702659,7.164335181100583
GPT-13B,private,8,A4b,1,31.548228828127172,74.64496824985324,43.09673942172606,16,65.4425252765175,65.47844461047957,33.89429644839033,9.202442973335735
GPT-13B,private,8,A5,0,0.0,42.34280514661553,42.34280514661553,16,35.259231453228004,35.28687395904577,35.259231453228004,7.083573693387528
GPT-13B,private,8,A5,1,42.34280514661553,104.52461558153477,62.18181043491924,16,95.97604457309514,96.00940971969433,53.633239426479605,8.548571008439637
GPT-13B,reduce,8,A1,0,0.0,23.39138666317242,23.39138666317242,16,16.229674613880455,16.257622367572843,16.229674613880455,7.161712049291964
GPT-13B,reduce,8,A1,1,23.39138666317242,27.08708439592129,3.6956977327488723,1,25.21482149658254,25.22213329328309,1.823434833410122,1.8722628993387502
GPT-13B,reduce,8,A2,0,0.0,80.85760113292208,80.85760113292208,16,80.85760113292208,2.2686072601850413,80.85760113292208,0.0
GPT-13B,reduce,8,A2,1,80.85760113292208,90.38919601857846,9.531594885656375,1,90.38919601857846,0.0,9.531594885656375,0.0
GPT-13B,reduce,8,A3,0,0.0,8.91764175648347,8.91764175648347,16,1.8722822523303029,1.8997731238437983,1.8722822523303029,7.045359504153167
GPT-13B,reduce,8,A3,1,8.91764175648347,11.886489420878153,2.9688476643946835,1,9.959932101183401,9.967455965517818,1.042290344699932,1.9265573196947514
GPT-13B,reduce,8,A3a,0,0.0,8.91764175648347,8.91764175648347,16,1.8722822523303029,1.8997731238437983,1.8722822523303029,7.045359504153167
GPT-13B,reduce,8,A3a,1,8.91764175648347,11.888073142233354,2.970431385749885,1,9.959932101183401,9.967461896957865,1.042290344699932,1.9281410410499529
GPT-13B,reduce,8,A3b,0,0.0,8.771379325684498,8.771379325684498,16,1.8722822523303029,1.8992017857243344,1.8722822523303029,6.899097073354195
GPT-13B,reduce,8,A3b,1,8.771379325684498,11.708350508372094,2.9369711826875964,1,9.81366967038443,9.821069760739052,1.042290344699932,1.8946808379876643
GPT-13B,reduce,8,A4,0,0.0,8.846948784409301,8.846948784409301,16,1.8654178009413453,1.892662305175347,1.8654178009413453,6.981530983467956
GPT-13B,reduce,8,A4,1,8.846948784409301,11.776450151896094,2.929501367486793,1,9.888615862226152,9.895988479689704,1.0416670778168502,1.887834289669943
GPT-13B,reduce,8,A4b,0,0.0,8.804679236862128,8.804679236862128,16,1.8654178009413453,1.8924971897554326,1.8654178009413453,6.939261435920783
GPT-13B,reduce,8,A4b,1,8.804679236862128,11.733960184815487,2.929280947953359,1,9.846346314678978,9.853718071128728,1.0416670778168502,1.8876138701365086
GPT-13B,reduce,8,A5,0,0.0,5.6970163558323295,5.6970163558323295,16,1.6200944833207107,1.635992858214846,1.6200944833207107,4.076921872511619
GPT-13B,reduce,8,A5,1,5.6970163558323295,9.235672475490402,3.5386561196580724,1,7.348058605370782,7.355430361820342,1.6510422495384525,1.88761387011962
GPT-13B,reduce,8,A6,0,0.0,5.6970163558323295,5.6970163558323295,16,1.6200944833207107,1.635992858214846,1.6200944833207107,4.076921872511619
GPT-13B,reduce,8,A6,1,5.6970163558323295,9.235672475490402,3.5386561196580724,1,7.348058605370782,7.355430361820342,1.6510422495384525,1.88761387011962
GPT-13B,supervisor,8,A1,0,0.0,2.765693000617646,2.765693000617646,1,1.0143833428380602,1.021222665938836,1.0143833428380602,1.751309657779586
GPT-13B,supervisor,8,A1,1,2.765693000617646,26.575337721720913,23.80964472110327,16,19.29267243013446,19.32109265742956,16.526979429516814,7.282665291586454
GPT-13B,supervisor,8,A1,2,26.575337721720913,30.29662562893044,3.7212879072095255,1,28.416803152021043,28.424144478321477,1.8414654303001292,1.8798224769093963
GPT-13B,supervisor,8,A1,3,30.29662562893044,54.9001553485873,24.60352971965686,16,47.375583572120824,47.40494874662249,17.078957943190385,7.524571776466473
GPT-13B,supervisor,8,A2,0,0.0,7.811332876761604,7.811332876761604,1,7.811332876761604,1.600997293635773,7.811332876761604,0.0
GPT-13B,supervisor,8,A2,1,7.811332876761604,89.41042749887991,81.59909462211832,16,89.41042749887991,0.0,81.59909462211832,0.0
GPT-13B,supervisor,8,A2,2,89.41042749887991,99.0992642356173,9.688836736737386,1,99.0992642356173,0.0,9.688836736737386,0.0
GPT-13B,supervisor,8,A2,3,99.0992642356173,185.23506087734143,86.13579664172413,16,185.23506087734143,0.0,86.13579664172413,0.0
GPT-13B,supervisor,8,A3,0,0.0,3.2532936786288476,3.2532936786288476,1,1.4773064012186021,1.4842421018717935,1.4773064012186021,1.7759872774102454
GPT-13B,supervisor,8,A3,1,3.2532936786288476,11.051279804312257,7.797986125683409,16,3.7090771463302206,3.7376363195640514,0.455783467701373,7.342202657982036
GPT-13B,supervisor,8,A3,2,11.051279804312257,14.05067329771536,2.999393493403103,1,12.109676748815057,12.117257724589495,1.0583969445027996,1.9409965489003032
GPT-13B,supervisor,8,A3,3,14.05067329771536,22.119370426915197,8.068697129199837,16,14.526830744148395,14.556362259580379,0.47615744643303515,7.592539682766802
GPT-13B,supervisor,8,A3a,0,0.0,3.2532936786288476,3.2532936786288476,1,1.4773064012186021,1.4842421018717935,1.4773064012186021,1.7759872774102454
GPT-13B,supervisor,8,A3a,1,3.2532936786288476,10.9946450779737,7.741351399344853,16,3.7090771463302206,3.7375055245640114,0.455783467701373,7.28556793164348
GPT-13B,supervisor,8,A3a,2,10.9946450779737,13.989092691464846,2.994447613491145,1,12.0530420224765,12.060602819770969,1.0583969445027996,1.9360506689883454
GPT-13B,supervisor,8,A3a,3,13.989092691464846,21.994462793477272,8.005370102012426,16,14.46525013789788,14.494630253329843,0.47615744643303515,7.529212655579391
GPT-13B,supervisor,8,A3b,0,0.0,3.2294467739862918,3.2294467739862918,1,1.4773064012186021,1.4841489643193764,1.4773064012186021,1.7521403727676896
GPT-13B,supervisor,8,A3b,1,3.2294467739862918,10.876765494897974,7.647318720911683,16,3.6852302416876648,3.713204313361973,0.455783467701373,7.19153525321031
GPT-13B,supervisor,8,A3b,2,10.876765494897974,13.837502695003272,2.9607372001052976,1,11.935162439400774,11.942592449355455,1.0583969445027996,1.902340255602498
GPT-13B,supervisor,8,A3b,3,13.837502695003272,21.748439862601284,7.9109371675980125,16,14.313660141436307,14.342579011389054,0.47615744643303515,7.434779721164977
GPT-13B,supervisor,8,A4,0,0.0,3.2287392298072897,3.2287392298072897,1,1.476877373006798,1.4837188531350252,1.476877373006798,1.7518618568004916
GPT-13B,supervisor,8,A4,1,3.2287392298072897,10.894564371237532,7.6658251414302425,16,3.677457113803137,3.7056220420572274,0.44871788399584744,7.217107257434395
GPT-13B,supervisor,8,A4,2,10.894564371237532,13.847867404863038,2.953303033625506,1,11.95232507257878,11.959727784642395,1.0577607013412482,1.8955423322842577
GPT-13B,supervisor,8,A4,3,13.847867404863038,21.768674210949335,7.920806806086297,16,14.316544026669149,14.345627018202356,0.4686766218061109,7.452130184280186
GPT-13B,supervisor,8,A4b,0,0.0,3.2285188102895352,3.2285188102895352,1,1.476877373006798,1.4837179921213026,1.476877373006798,1.7516414372827371
GPT-13B,supervisor,8,A4b,1,3.2285188102895352,10.852074404218305,7.62355559392877,16,3.6772366942853827,3.7052365071196474,0.44871788399584744,7.174837709932922
GPT-13B,supervisor,8,A4b,2,10.852074404218305,13.805157018310377,2.9530826140920716,1,11.909835105559553,11.917236956609365,1.0577607013412482,1.8953219127508234
GPT-13B,supervisor,8,A4b,3,13.805157018310377,21.68369427707355,7.878537258763172,16,14.273833640116488,14.302751516229122,0.4686766218061109,7.409860636957061
GPT-13B,supervisor,8,A5,0,0.0,3.2285188102895352,3.2285188102895352,1,1.476877373006798,1.4837179921213026,1.476877373006798,1.7516414372827371
GPT-13B,supervisor,8,A5,1,3.2285188102895352,7.7374681813718915,4.508949371082356,16,3.424970034898458,3.4417888338125575,0.19645122460892273,4.312498146473434
GPT-13B,supervisor,8,A5,2,7.7374681813718915,11.323029797242667,3.585561615870775,1,9.427707884491843,9.435109735541655,1.6902397031199516,1.8953219127508234
GPT-13B,supervisor,8,A5,3,11.323029797242667,16.071439101087858,4.748409303845191,16,11.523918029990739,11.541654892183848,0.20088823274807233,4.547521071097119
GPT-13B,supervisor,8,A6,0,0.0,3.2285188102895352,3.2285188102895352,1,1.476877373006798,1.4837179921213026,1.476877373006798,1.7516414372827371
GPT-13B,supervisor,8,A6,1,3.2285188102895352,7.7374681813718915,4.508949371082356,16,3.424970034898458,3.4417888338125575,0.19645122460892273,4.312498146473434
GPT-13B,supervisor,8,A6,2,7.7374681813718915,11.323029797242667,3.585561615870775,1,9.427707884491843,9.435109735541655,1.6902397031199516,1.8953219127508234
GPT-13B,supervisor,8,A6,3,11.323029797242667,16.071439101087858,4.748409303845191,16,11.523918029990739,11.541654892183848,0.20088823274807233,4.547521071097119
GPT-175B,C-hi,8,A1,0,0.0,121.87890300222311,121.87890300222311,16,98.14330248786386,98.23598645657289,98.14330248786386,23.73560051435925
GPT-175B,C-hi,8,A1,1,121.87890300222311,281.08135020344565,159.20244720122253,16,255.0234475066587,255.12520296825605,133.1445445044356,26.057902696786954
GPT-175B,C-hi,8,A2,0,0.0,294.76145281222034,294.76145281222034,16,294.76145281222034,16.310783788191802,294.76145281222034,0.0
GPT-175B,C-hi,8,A2,1,294.76145281222034,653.0500327608348,358.2885799486145,16,653.0500327608348,0.0,358.2885799486145,0.0
GPT-175B,C-hi,8,A3,0,0.0,37.8281288471326,37.8281288471326,16,14.331646150448279,14.423389384114678,14.331646150448279,23.496482696684318
GPT-175B,C-hi,8,A3,1,37.8281288471326,84.40681704992907,46.57868820279648,16,51.90674683491036,52.03343555026642,14.078617987777761,32.50007021501872
GPT-175B,C-hi,8,A3a,0,0.0,37.8281288471326,37.8281288471326,16,14.331646150448279,14.423389384114678,14.331646150448279,23.496482696684318
GPT-175B,C-hi,8,A3a,1,37.8281288471326,78.3349472767312,40.5068184295986,16,51.90674683491036,52.00994812431475,14.078617987777761,26.42820044182084
GPT-175B,C-hi,8,A3b,0,0.0,37.42791566063194,37.42791566063194,16,14.331646150448279,14.421826110093214,14.331646150448279,23.09626951018366
GPT-175B,C-hi,8,A3b,1,37.42791566063194,83.21158312100154,45.7836674603696,16,51.5065336484097,51.63012453330453,14.078617987777761,31.70504947259184
GPT-175B,C-hi,8,A4,0,0.0,37.49354043028544,37.49354043028544,16,14.299226215960216,14.389791055310509,14.299226215960216,23.194314214325225
GPT-175B,C-hi,8,A4,1,37.49354043028544,77.5426618385978,40.04912140831235,16,51.532880195889824,51.63444863767041,14.039339765604382,26.00978164270797
GPT-175B,C-hi,8,A4b,0,0.0,37.49354043028544,37.49354043028544,16,14.299226215960216,14.389791055310509,14.299226215960216,23.194314214325225
GPT-175B,C-hi,8,A4b,1,37.49354043028544,77.5426618385978,40.04912140831235,16,51.532880195889824,51.63444863767041,14.039339765604382,26.00978164270797
GPT-175B,C-hi,8,A5,0,0.0,29.798571609046682,29.798571609046682,16,13.343998804757446,13.40823652922897,13.343998804757446,16.454572804289235
GPT-175B,C-hi,8,A5,1,29.798571609046682,60.10149543351901,30.30292382447233,16,41.74056998315943,41.81226008037176,11.94199837411275,18.36092545035958
GPT-175B,C-hi,8,A6,0,0.0,29.798571609046682,29.798571609046682,16,13.343998804757446,13.40823652922897,13.343998804757446,16.454572804289235
GPT-175B,C-hi,8,A6,1,29.798571609046682,60.10149543351901,30.30292382447233,16,41.74056998315943,41.81226008037176,11.94199837411275,18.36092545035958
GPT-175B,C-lo,8,A1,0,0.0,35.64118263276378,35.64118263276378,16,18.81346977966365,18.879170781132473,18.81346977966365,16.82771285310013
GPT-175B,C-lo,8,A1,1,35.64118263276378,95.04134472702573,59.40016209426195,16,75.95034871677491,76.02488969913976,40.30916608401113,19.09099601025082
GPT-175B,C-lo,8,A2,0,0.0,87.72506183318411,87.72506183318411,16,87.72506183318411,2.711240720117314,87.72506183318411,0.0
GPT-175B,C-lo,8,A2,1,87.72506183318411,242.25000839571933,154.5249465625352,16,242.25000839571933,0.0,154.5249465625352,0.0
GPT-175B,C-lo,8,A3,0,0.0,19.114490969261936,19.114490969261936,16,2.3311488551593347,2.396668883427957,2.3311488551593347,16.783342114102602
GPT-175B,C-lo,8,A3,1,19.114490969261936,44.754169025283474,25.639678056021538,16,23.593233143321953,23.67572705794063,4.478742174060017,21.16093588196152
GPT-175B,C-lo,8,A3a,0,0.0,19.114490969261936,19.114490969261936,16,2.3311488551593347,2.396668883427957,2.3311488551593347,16.783342114102602
GPT-175B,C-lo,8,A3a,1,19.114490969261936,42.84362404894835,23.729133079686413,16,23.593233143321953,23.66836639820432,4.478742174060017,19.250390905626396
GPT-175B,C-lo,8,A3b,0,0.0,19.176923931854184,19.176923931854184,16,2.3311488551593347,2.3969128209281725,2.3311488551593347,16.84577507669485
GPT-175B,C-lo,8,A3b,1,19.176923931854184,44.68472050171058,25.507796569856396,16,23.6556661059142,23.73765090733311,4.478742174060017,21.02905439579638
