model,config,k,workload,agents,rung,makespan_s,energy_nj,link_bytes,event_count,policy,kv_mapping,decode_attn,pim_prefill_mode,energy_gpu_nj,energy_pim_nj,energy_link_nj,energy_die_nj,energy_tlb_nj,gpu_time_s_unoverlapped,pim_time_s_unoverlapped,pim_pool_time_s_unoverlapped,die_time_s_unoverlapped,prefill_rows_gpu,prefill_rows_pim,prefill_requests_gpu,prefill_requests_pim,requests,tiers,history_rows,cacheblend_batch_size,gemv_buffer_bytes,pim_sweep_query_capacity,pim_pe_freq_ghz,pim_batch_command,engine,workload_kind_reported,overlap_passed,overlap_events_checked
LLAMA-33B,D-hi,8,wl_D4.json,64,A5,78.62992215031815,39026873996262.586,85086117984.0,33076656.0,recompute,master-diff,pim,pim,5973131997488.049,33051970846398.098,1769791254.0358384,1361999.7821677648,988.7824000051895,36.607706449571744,0.00021688922831765268,41.62918569292429,0.059753605487848915,507840.0,1709280.0,1,63,64,4,24576.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,33076656.0
LLAMA-33B,D-hi,8,wl_D4.json,64,A6,78.62992215031815,39026873996262.586,85086117984.0,33076656.0,recompute,master-diff,pim,dynamic,5973131997488.049,33051970846398.098,1769791254.0358384,1361999.7821677648,988.7824000051895,36.607706449571744,0.00021688922831765268,41.62918569292429,0.059753605487848915,507840.0,1709280.0,1,63,64,4,24576.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,33076656.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A1,55.12347450560327,56160215688516.75,224536166400.0,6312960.0,no-reuse-physical,private,pim,gpu,5229377242664.792,50926167997024.23,4670352261.207286,95938.41254422258,,26.67344233389137,18.510710721780317,9.186658559742172,0.0042090065871072104,8125440.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6312960.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A2,146.3003676022744,4017042334470.845,28222291968000.0,23044.0,recompute,none,gpu,gpu,3430018661536.5337,,587023672934.3601,,,52.22606104229235,,0.0,0.0,522240.0,0.0,16,0,16,1,0.0,,,,,,dag,supervisor,,
LLAMA-33B,D-lo,8,wl_D1.json,16,A3,19.72850399593255,12023692059888.506,116466155520.0,3748620.0,recompute,naive,pim,gpu,1547722180070.3923,10473547333061.234,2422496034.669004,50663.12908808059,98.36160000050141,10.450813763240573,5.4222307080583764e-05,8.882274720976843,0.002222690978521347,522240.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3748620.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A3a,19.72850399593255,12023692059888.506,116466155520.0,3748620.0,recompute,naive-mask,pim,gpu,1547722180070.3923,10473547333061.234,2422496034.669004,50663.12908808059,98.36160000050141,10.450813763240573,5.4222307080583764e-05,8.882274720976843,0.002222690978521347,522240.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3748620.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A3b,19.414269315676552,12028391287226.047,116466155520.0,4160460.0,recompute,naive,pim,gpu,1547722180070.3923,10478246491550.562,2422496034.669004,119438.61196756829,98.36160000050141,10.450813763240573,5.4222307080583764e-05,8.56502272508968,0.005240006491664099,522240.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4160460.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A4,19.400715668576474,12028391287165.496,116466155520.0,4146060.0,recompute,master-diff,pim,gpu,1547722180070.3923,10478246491550.562,2422496034.669004,119438.61196756829,33.22219999997071,10.450813763240573,5.4222307080583764e-05,8.554726048007176,0.005240006491664099,522240.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4146060.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A4b,19.400715668576474,12028391287165.496,116466155520.0,4146060.0,recompute,master-diff,pim,gpu,1547722180070.3923,10478246491550.562,2422496034.669004,119438.61196756829,33.22219999997071,10.450813763240573,5.4222307080583764e-05,8.554726048007176,0.005240006491664099,522240.0,0.0,16,0,16,1,0.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4146060.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A5,12.686052383863233,3256479960497.738,15348203520.0,4200060.0,recompute,master-diff,pim,pim,1538706810482.7039,1717453782674.5354,319242633.2154946,124729.03372751127,33.8101999999843,10.265735574832703,5.4222307080583764e-05,2.361939290485757,0.005472107684988761,507840.0,14400.0,1,15,16,1,0.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,4200060.0
LLAMA-33B,D-lo,8,wl_D1.json,16,A6,12.686052383863233,3256479960497.738,15348203520.0,4200060.0,recompute,master-diff,pim,dynamic,1538706810482.7039,1717453782674.5354,319242633.2154946,124729.03372751127,33.8101999999843,10.265735574832703,5.4222307080583764e-05,2.361939290485757,0.005472107684988761,507840.0,14400.0,1,15,16,1,0.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,4200060.0
LLAMA-33B,N-hi,8,wl_N64.json,128,A2,2219.20048784648,51533847686345.375,441020621783040.0,184772.0,recompute,none,gpu,gpu,42360618753270.44,,9173228933087.48,,,749.1317485692373,,0.0,0.0,3564000.0,0.0,128,0,128,2,16384.0,,,,,,dag,supervisor,,
LLAMA-33B,N-lo,8,wl_N4.json,8,A1,33.19017507314118,31314443727518.77,117175418880.0,3356160.0,no-reuse-physical,private,pim,gpu,3234209787501.745,28077796643123.547,2437248712.6597695,47969.20627212755,,17.413960096202153,10.518051670386008,4.8654740735243225,0.0021045032935553833,4247040.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3356160.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A2,82.91858263070226,2873346204439.591,14951936163840.0,11748.0,recompute,none,gpu,gpu,2562345932231.759,,311000272207.8749,,,33.078795417903095,,0.0,0.0,640800.0,0.0,8,0,8,2,1024.0,,,,,,dag,supervisor,,
LLAMA-33B,N-lo,8,wl_N4.json,8,A3,16.24644367195289,7237658762483.071,62341698056.0,2138948.0,recompute,naive,pim,gpu,1556432348013.6658,5679929676290.215,1296707319.5645466,25331.721487903767,5555.790399998944,10.876170913745128,2.711115354015386e-05,4.883539114530883,0.0011113523747073846,640800.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2138948.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A3a,15.990246859251066,7255673206454.7295,62341698056.0,2138948.0,recompute,naive-mask,pim,gpu,1556432348013.6658,5697944125664.3,1296707319.5645466,25331.721487903767,176.71840000003976,10.876170913745128,2.711115354015386e-05,4.896295901699436,0.0011113523747073846,640800.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,2138948.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A3b,16.010549878878006,7241149261735.92,62341698056.0,3255668.0,recompute,naive,pim,gpu,1556432348013.6658,5683420124329.656,1296707319.5645466,76416.87924810633,5555.790399998944,10.876170913745128,2.711115354015386e-05,4.64540411487641,0.003352558579945597,640800.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3255668.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A4,15.736834852070432,7259260192781.952,62341698056.0,3306548.0,recompute,master-diff,pim,gpu,1556432348013.6658,5701531059586.083,1296707319.5645466,77829.01620805153,46.73359999999049,10.876170913745128,2.711115354015386e-05,4.647079975141638,0.003414511801892863,640800.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3306548.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A4b,15.736834852070432,7259260192781.949,62341698056.0,3306548.0,recompute,master-diff,pim,gpu,1556432348013.6658,5701531059586.083,1296707319.5645466,77829.01620805153,46.73359999999049,10.876170913745128,2.711115354015386e-05,4.647079975141639,0.003414511801892863,640800.0,0.0,8,0,8,2,1024.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,3306548.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A5,13.756702817841969,4352668990711.17,14402523656.0,3852968.0,recompute,master-diff,pim,pim,1525129319972.137,2827239968574.2207,299572492.0445491,129667.00251210738,56.856800000035705,10.378601600150299,2.711115354015386e-05,3.3215341081187404,0.005688746074020239,507840.0,132960.0,1,7,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3852968.0
LLAMA-33B,N-lo,8,wl_N4.json,8,A6,13.756702817841969,4352668990711.17,14402523656.0,3852968.0,recompute,master-diff,pim,dynamic,1525129319972.137,2827239968574.2207,299572492.0445491,129667.00251210738,56.856800000035705,10.378601600150299,2.711115354015386e-05,3.3215341081187404,0.005688746074020239,507840.0,132960.0,1,7,8,2,1024.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,3852968.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A1,146.0693253190892,165989577978437.3,547219046400.0,12625920.0,no-reuse-physical,private,pim,gpu,12286771372168.879,153691424265178.97,11382156165.059887,191876.8250854912,,62.03006504392769,59.47914492647162,22.72763381949847,0.008418013174210872,19937280.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12625920.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A2,358.112053148236,9282919595072.836,69897226813440.0,46148.0,recompute,none,gpu,gpu,7829057277352.791,,1453862317719.4238,,,125.12129710348441,,0.0,0.0,1087200.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3,47.612672937521815,29437282851731.293,288941776928.0,7511852.0,recompute,naive,pim,gpu,3194526359207.941,26236746360101.516,6009988960.0426,101327.09484643278,41455.92860001107,21.87937565225155,0.00010844461416154819,22.692807734784388,0.004445418663487574,1087200.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,45.7346083129087,29681678841372.05,288941776928.0,7511852.0,recompute,naive-mask,pim,gpu,3194526359207.941,26481142390412.79,6009988960.0426,101327.09484643278,745.8357999991568,21.87937565225155,0.00010844461416154819,22.85024775015943,0.004445418663487574,1087200.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,46.676468349809475,29451244850926.758,288941776928.0,11241452.0,recompute,naive,pim,gpu,3194526359207.941,26250708154930.26,6009988960.0426,305667.725887479,41455.92860001107,21.87937565225155,0.00010844461416154819,21.747638323446584,0.013410243484226784,1087200.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11241452.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4,44.9119722941183,29696026788113.258,288941776928.0,11444972.0,recompute,master-diff,pim,gpu,3194526359207.941,26495490127648.836,6009988960.0426,311316.2737284713,300.4198000004591,21.87937565225155,0.00010844461416154819,22.04066989057577,0.013658056372084428,1087200.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,44.9119722941183,29696026788113.258,288941776928.0,11444972.0,recompute,master-diff,pim,gpu,3194526359207.941,26495490127648.836,6009988960.0426,311316.2737284713,300.4198000004591,21.87937565225155,0.00010844461416154819,22.04066989057577,0.013658056372084428,1087200.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A5,34.32996308427396,14781534571091.62,38594175008.0,13825592.0,recompute,master-diff,pim,pim,3016848539461.944,11763882734774.436,802758840.1946788,537152.6165148787,354.0669000007073,19.046392533162695,0.00010844461416154819,15.113545576786072,0.023565940286359985,507840.0,579360.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,13825592.0
LLAMA-33B,baseline,8,wl_baseline_alltoall_N16_C32_D2.json,32,A6,34.32996308427396,14781534571091.62,38594175008.0,13825592.0,recompute,master-diff,pim,dynamic,3016848539461.944,11763882734774.436,802758840.1946788,537152.6165148787,354.0669000007073,19.046392533162695,0.00010844461416154819,15.113545576786072,0.023565940286359985,507840.0,579360.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,13825592.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A1,62.57072339650282,61722083841738.664,238569676800.0,6882240.0,no-reuse-physical,private,pim,gpu,6020853556348.432,55696267933584.89,4962249277.527247,101934.56332819353,,31.424104820912827,20.31394473962182,10.032969513359667,0.004472069498801189,8633280.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6882240.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A2,162.42472147416368,4790686881821.793,30826975395840.0,24712.0,recompute,none,gpu,gpu,4149485793588.589,,641201088233.4263,,,59.66813682137732,,0.0,0.0,530880.0,0.0,17,0,17,2,4096.0,,,,,,dag,supervisor,,
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A3,24.63331648570918,13899632782548.24,127068381728.0,4135592.0,recompute,naive,pim,gpu,2095177066772.992,11801812639760.082,2643022339.7953234,52423.444544111015,1176.9919000006712,14.051353844293242,5.761120127314404e-05,10.097194243503004,0.0022999194749396437,530880.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4135592.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A3a,24.531000351657216,13840785579958.13,127068381728.0,4135592.0,recompute,naive-mask,pim,gpu,2095177066772.992,11742965438243.832,2643022339.7953234,52423.444544111015,172.4735000007585,14.051353844293242,5.761120127314404e-05,10.045104029261452,0.0022999194749396437,530880.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,4135592.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A3b,24.258909598165364,13907158782536.873,127068381728.0,6347432.0,recompute,naive,pim,gpu,2095177066772.992,11809338529645.984,2643022339.7953234,162570.1274230668,1176.9919000006712,14.051353844293242,5.761120127314404e-05,9.717955002991275,0.007132270787623338,530880.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,6347432.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A4,24.143735491190796,13847318063607.896,127068381728.0,5699492.0,recompute,master-diff,pim,gpu,2095177066772.992,11749497826282.805,2643022339.7953234,148029.52966322104,59.877899999907356,14.051353844293242,5.761120127314404e-05,9.659274521110232,0.006494346205261942,530880.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5699492.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A4b,24.143735491190796,13847318063607.895,127068381728.0,5699492.0,recompute,master-diff,pim,gpu,2095177066772.992,11749497826282.805,2643022339.7953234,148029.52966322104,59.877899999907356,14.051353844293242,5.761120127314404e-05,9.659274521110236,0.006494346205261942,530880.0,0.0,17,0,17,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,5699492.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A5,17.44351432743793,5127636881196.503,16091030048.0,5790692.0,recompute,master-diff,pim,pim,2083641694715.9585,3043660336042.7744,334693424.99782515,157023.75583908384,61.08689999990405,13.827517996246256,5.761120127314404e-05,3.552358667100206,0.006888940572809564,507840.0,23040.0,1,16,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,5790692.0
LLAMA-33B,broadcast,8,wl_broadcast.json,17,A6,17.44351432743793,5127636881196.503,16091030048.0,5790692.0,recompute,master-diff,pim,dynamic,2083641694715.9585,3043660336042.7744,334693424.99782515,157023.75583908384,61.08689999990405,13.827517996246256,5.761120127314404e-05,3.552358667100206,0.006888940572809564,507840.0,23040.0,1,16,17,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,5790692.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A1,146.0693253190892,165989577978437.3,547219046400.0,12625920.0,no-reuse-physical,private,pim,gpu,12286771372168.879,153691424265178.97,11382156165.059887,191876.8250854912,,62.03006504392769,59.47914492647162,22.72763381949847,0.008418013174210872,19937280.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12625920.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A2,364.5931810057798,9982199293466.77,69897226813440.0,46148.0,recompute,none,gpu,gpu,8528336975745.991,,1453862317719.4165,,,131.60242496101,,0.0,0.0,1998720.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3,55.865157368054525,29978762096210.875,295008854048.0,7511852.0,recompute,naive,pim,gpu,3893806057597.7896,26078819686573.4,6136184164.138817,101327.09484643278,65992.86350003668,28.3605035097208,0.00010844461416154819,23.21709397086614,0.004445418663487574,1998720.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,53.17148055488166,31437932435327.766,295008854048.0,7511852.0,recompute,naive-mask,pim,gpu,3893806057597.7896,27537990090486.617,6136184164.138817,101327.09484643278,746.2970999991547,28.3605035097208,0.00010844461416154819,23.785745478088735,0.004445418663487574,1998720.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A3b,54.53971130535399,29992724096297.465,295008854048.0,11241452.0,recompute,naive,pim,gpu,3893806057597.7896,26092781480709.9,6136184164.138817,305667.725887479,65992.86350003668,28.3605035097208,0.00010844461416154819,21.882683091156085,0.013410243484226784,1998720.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11241452.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4,52.432789781284875,31452280381617.18,295008854048.0,11444972.0,recompute,master-diff,pim,gpu,3893806057597.7896,27552337827615.594,6136184164.138817,311316.2737284713,301.1366000004582,28.3605035097208,0.00010844461416154819,23.060100084403317,0.013658056372084428,1998720.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A4b,52.432789781284875,31452280381617.18,295008854048.0,11444972.0,recompute,master-diff,pim,gpu,3893806057597.7896,27552337827615.594,6136184164.138817,311316.2737284713,301.1366000004582,28.3605035097208,0.00010844461416154819,23.060100084403317,0.013658056372084428,1998720.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,11444972.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A5,50.519917835397194,24745727770490.3,62862483488.0,17585612.0,recompute,master-diff,pim,pim,3459652265491.2983,21284767070769.28,1307539656.520075,892986.6896407848,465.940000001431,21.255327133542433,0.00010844461416154819,28.992466551529603,0.03917707994988787,507840.0,1490880.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,17585612.0
LLAMA-33B,k-hi,32,wl_baseline_alltoall_N16_C32_D2.json,32,A6,50.519917835397194,24745727770490.3,62862483488.0,17585612.0,recompute,master-diff,pim,dynamic,3459652265491.2983,21284767070769.28,1307539656.520075,892986.6896407848,465.940000001431,21.255327133542433,0.00010844461416154819,28.992466551529603,0.03917707994988787,507840.0,1490880.0,1,31,32,2,4096.0,8.0,512.0,8.0,1.3004,mq,dag,supervisor,True,17585612.0
LLAMA-33B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A1,146.0693253190892,165989577978437.3,547219046400.0,12625920.0,no-reuse-physical,private,pim,gpu,12286771372168.879,153691424265178.97,11382156165.059887,191876.8250854912,,62.03006504392769,59.47914492647162,22.72763381949847,0.008418013174210872,19937280.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,12625920.0
LLAMA-33B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A2,356.6452380548991,9108728424136.164,69897226813440.0,46148.0,recompute,none,gpu,gpu,7654866106416.473,,1453862317719.4092,,,123.65448201016925,,0.0,0.0,859320.0,0.0,32,0,32,2,4096.0,,,,,,dag,supervisor,,
LLAMA-33B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3,44.751739428172804,29306745143892.07,287425007648.0,7511852.0,recompute,naive,pim,gpu,3020335188274.947,26280431399756.066,5978440159.018803,101327.09484643278,13806.188299991247,20.41256055898439,0.00010844461416154819,22.68623223070099,0.004445418663487574,859320.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
LLAMA-33B,k-lo,2,wl_baseline_alltoall_N16_C32_D2.json,32,A3a,43.756799619293574,29200009517795.355,287425007648.0,7511852.0,recompute,naive-mask,pim,gpu,3020335188274.947,26173695786582.81,5978440159.018803,101327.09484643278,745.6058999991386,20.41256055898439,0.00010844461416154819,22.344321542867416,0.004445418663487574,859320.0,0.0,32,0,32,2,4096.0,8.0,512.0,8.0,0.666,replicate,dag,supervisor,True,7511852.0
